CustomerID,CustomerName,CustomerEmail,Phone,City,Country,SupplierID,SupplierName,ProductID,ProductName,Category,EmployeeID,EmployeeName,SalesOrderID,PurchaseOrderID,InventoryID,PaymentID,ShipmentID,ReturnID,OrderDate,Quantity,UnitPrice,Discount,PaymentMethod,PaymentStatus,ShipmentStatus,Warehouse
1569.0,michael pace,scooper@example.net,,Quetta,UAE,505.0,Forbes-Sexton Ltd,2484.0,,Office,109.0,Peter Moss,12324.0,22044.0,32749.0,41352.0,51450.0,62007.0,,6.0,395206.76,,Cheque,Processing,Completed,
1317.0,,garciadaisy@example.com,,Lahore ,,624.0,"Stevens, Miller and Olson Ltd",2048.0,Maintain,Office,107.0,MICHELLE MCCORMICK,11578.0,20424.0,30516.0,41468.0,,61169.0,2025-10-03,-2.0,225042.05,10.0,Card,Cancelled,Completed,
, Roberto Brown , matthewmiller@example.org ,516.434.8768x964,Lahore,PAKISTAN,661.0,,2232.0,Town,Medical,119.0,,11160.0,20179.0,32572.0,41646.0,51069.0,62335.0,2026-07-28,-8.0,205619.2,,Cash,Processing,Processing,
1422.0,Sarah Wood,lisaford@example.net,12345,Karachi,Pakstan,666.0,Aguilar Inc,,FEAR,Furniture,167.0,,11123.0,20240.0,30858.0,41358.0,50583.0,61674.0,2026-12-30,18.0,,0.0,Card,Completed,Cancelled,Warehouse A
1079.0, Teresa Russell ,invalid_email,,,Pakistan,619.0,,2351.0,WAIT,Electronics,136.0,,12238.0,22641.0,32430.0,40152.0,52458.0,60728.0,2026-01-08,26.0,106837.37,10.0,Cheque,Processing,Cancelled,Warehouse B
1516.0, Crystal Hardin ,rnguyen@example.org,(353)550-0472,Islamabad ,,538.0,Kemp PLC Ltd,2237.0,Today,Food,150.0,RACHEL WONG,12369.0,22745.0,31954.0,42722.0,52602.0,60204.0,2026-12-10,,385352.8,,Online,Pending,Cancelled,
1393.0, Tracy Peters ,,,karachi,Pakstan,561.0,,2335.0,SUDDENLY,Medical,132.0,PAM QUINN,12057.0,22477.0,30969.0,41702.0,51394.0,62359.0,2026-04-18,,239554.4,,Cheque,Pending,Processing,Warehouse C
1577.0, Kelly Hobbs ,,+926677799144,Lahore,,631.0,Powell Inc,2156.0,MAY,,166.0,,,22565.0,31102.0,41965.0,52645.0,60324.0,2026-02-17,,1124.89,0.0,Cash,Cancelled,Cancelled,
1481.0, Christy Kline ,awatsonexample.net,,Islamabad,Pakistan,567.0,,2034.0,Civil,Fashion,127.0,CHRISTOPHER HAAS,12764.0,22483.0,31989.0,41246.0,51712.0,61662.0,,79.0,273401.72,20.0,Cheque,Pending,Completed,Warehouse A
1115.0,HANNAH GRAY,MIRANDA87@EXAMPLE.ORG,,Karachi,Pakstan,643.0,,2261.0,WHICH,IT,117.0,,11770.0,21092.0,32472.0,42707.0,52998.0,62583.0,2026-12-14,-10.0,173411.51,,Bank Transfer,Completed,,Warehouse B
1102.0,DANIELLE BUCKLEY,dbrownexample.org,520.533.2978,Lahore,,658.0,Jennings-Cardenas Ltd,2324.0,Your,Electronics,158.0,,10028.0,20391.0,31494.0,40181.0,52958.0,60437.0,,-7.0,438809.33,5.0,Online,Cancelled,Pending,Warehouse B
1247.0,Teresa James,,12345,Qetta,United Arab Emirates,513.0,"Bryant, Snyder and Brown Ltd",2403.0,Four,Office,118.0,LARRY WASHINGTON MD,10883.0,22526.0,32414.0,40941.0,51033.0,61146.0,,-1.0,455838.8,20.0,Cheque,Cancelled,Pending,
1228.0,,,,Islamabad,KSA,506.0,"Thompson, Williams and Joseph Ltd",2298.0,CHECK,IT,147.0,,10587.0,22585.0,31944.0,41706.0,50418.0,62805.0,2027-02-12,31.0,383519.91,15.0,,Cancelled,Cancelled,Warehouse C
1511.0,LEONARD MILLER,invalid_email,+921820017167,,U.A.E,668.0,,2463.0,RISK,Food,173.0,NATALIE JONES,12095.0,20960.0,32865.0,40996.0,52131.0,60288.0,2027-01-08,2.0,2025.04,10.0,Bank Transfer,Processing,Pending,Warehouse B
1340.0,Kristen Miller,XLLOYD@EXAMPLE.ORG,(419)249-4489,Quetta,UAE,,,2173.0,COST,Office,180.0,,11104.0,21552.0,31436.0,41057.0,50718.0,61631.0,2027-02-04,-4.0,2537.72,10.0,Cheque,Processing,Completed,Warehouse A
1170.0,MICHAEL PONCE,,(279)361-7732x521,Qetta,PAKISTAN,601.0,"Martinez, Garcia and Holt",2434.0,Young,IT,173.0,Derrick Meyer,11414.0,20823.0,31847.0,40603.0,51047.0,61279.0,2027-01-16,,3620.9,5.0,Bank Transfer,Cancelled,Pending,Warehouse C
1588.0,,LMILLER@EXAMPLE.NET,+923857879268,Peshawar,PAKISTAN,575.0,Leonard-Koch Ltd,2003.0,PM,Furniture,179.0,Linda Barron,11597.0,20077.0,30034.0,40922.0,51320.0,61749.0,2027-04-12,20.0,,0.0,Online,,Pending,
1105.0,christian nichols,,+929272169951,karachi,,580.0,Aguirre-Brown Ltd,2241.0,,Fashion,158.0,JAMES LEWIS,12704.0,22615.0,30652.0,40831.0,52263.0,61469.0,,18.0,127873.73,15.0,Cheque,Cancelled,Processing,Warehouse B
1301.0, Melissa Gaines ,invalid_email,(508)782-6160,,United Arab Emirates,547.0,,2017.0,Any,Electronics,140.0,Amy Taylor,11066.0,20227.0,32604.0,41480.0,50347.0,61515.0,,-6.0,2426.88,5.0,Bank Transfer,Completed,Cancelled,Warehouse A
1374.0,amy barnes,baileyjason@example.org,(664)973-6094,,U.A.E,526.0,"Taylor, Mcdonald and Morton",2390.0,,IT,113.0,Juan Harrison,10459.0,21288.0,,41951.0,51022.0,60951.0,,70.0,,20.0,Card,Completed,Pending,Warehouse C
1092.0,Bridget Clark,SMITHJASON@EXAMPLE.COM,621.679.3269,Peshwar,Saudi Arabia,621.0,,2361.0,,Office,109.0,,11798.0,21483.0,31970.0,42672.0,50953.0,60640.0,,19.0,2171.43,0.0,Card,Processing,Pending,
1323.0,,,+927609857128,karachi,Pakstan,602.0,Mora Group Ltd,2137.0,,Food,,David Mills,10864.0,22323.0,32940.0,41288.0,50870.0,62684.0,2027-03-29,,2299.67,0.0,Cash,Pending,Pending,
1321.0,nicole warner dvm,allen78@example.com,12345,Peshawar,,574.0,,2250.0,Almost,Office,129.0,Nancy Mitchell,10203.0,21886.0,31043.0,,52976.0,61193.0,2025-12-14,,285884.02,10.0,Cash,Completed,Cancelled,Warehouse A
1336.0, Yvonne Larson , millertimothy@example.com ,+921518084694,karachi,,670.0,,2381.0,REGION,IT,149.0,,10868.0,20802.0,31975.0,40165.0,51750.0,62471.0,,43.0,,5.0,Card,Completed,Pending,Warehouse B
1237.0, William Miller ,nielsenchristianexample.com,12345,Islamabad,Pakstan,682.0,Thomas-Adams Ltd,2058.0,About,,105.0,ANDREW SHARP MD,10117.0,20324.0,31834.0,42330.0,51929.0,61924.0,,,241.94,10.0,Card,Pending,Completed,
1209.0,,,12345,Quetta,UAE,657.0,,2225.0,,IT,167.0,TAYLOR CABRERA,12159.0,21433.0,32146.0,41844.0,51226.0,62072.0,2025-01-20,,461263.23,0.0,Cheque,Pending,Cancelled,Warehouse B
1037.0, Jose Mcgee ,invalid_email,,Lahore,United Arab Emirates,532.0,,2257.0,BUDGET,Medical,175.0,,11359.0,20411.0,31803.0,40408.0,52154.0,61871.0,,-3.0,,15.0,Online,Completed,Completed,Warehouse B
1581.0,Sandy Ford,,,Islamabad,,674.0,"Hicks, Estrada and Le",2159.0,CARRY,Food,155.0,Andre Glenn,11473.0,22848.0,32306.0,40587.0,50061.0,61485.0,,,2624.98,15.0,Online,Pending,Cancelled,Warehouse B
1080.0, Terry King ,patriciahudsonexample.net,,Lahore ,pakistan,622.0,"Griffith, Greer and Hogan Ltd",2340.0,Nation,Medical,138.0,JERMAINE SANCHEZ,11409.0,21464.0,31280.0,42802.0,50900.0,62820.0,2026-04-17,,687.21,15.0,Bank Transfer,Processing,Pending,
1329.0,JOHN MATHEWS,,,Islamabad,U.A.E,512.0,"Smith, Hunt and Crawford Ltd",2473.0,Candidate,Furniture,160.0,,12891.0,21215.0,32465.0,42615.0,50320.0,60331.0,,29.0,178520.59,0.0,Cash,Pending,Pending,
1400.0,,invalid_email,12345,Qetta,KSA,549.0,"King, Cunningham and Ramsey Ltd",2499.0,Help,Office,170.0,,12733.0,20464.0,30855.0,42535.0,50585.0,62702.0,2026-09-09,18.0,4306.57,20.0,Cheque,Pending,Processing,Warehouse A
1054.0,LAURA MCMAHON,,,,UAE,671.0,Chen-Snow,2028.0,LAST,Food,125.0,RANDALL WILLIAMS,11093.0,20659.0,31173.0,42799.0,51026.0,60599.0,2026-12-11,8.0,112922.55,,Bank Transfer,Completed,Completed,
1074.0, Elizabeth Walker ,BROWNBRADY@EXAMPLE.NET,988-514-2329x7986,,pakistan,690.0,"Valdez, Luna and Weber Ltd",2364.0,Member,IT,129.0,,10674.0,20220.0,32692.0,40552.0,52978.0,60900.0,2025-06-14,,309894.7,5.0,Online,Processing,Pending,Warehouse A
1177.0,tammy weiss,,+926650272287,,KSA,606.0,,2021.0,Have,IT,107.0,Andrea Bauer,12290.0,20515.0,30595.0,42092.0,50955.0,62672.0,,,1405.84,0.0,Cheque,Pending,Pending,Warehouse B
1402.0,Joseph Lynch,,,Islamabad,Pakistan,540.0,,2389.0,According,Furniture,147.0,DANIEL RICHARDS,12403.0,22505.0,30448.0,41088.0,,60973.0,,99.0,,,Cheque,Pending,Processing,Warehouse B
,ASHLEY DALTON,,,Peshawar,United Arab Emirates,515.0,Baker-Flores,2026.0,To,Electronics,103.0,Brenda Brewer DDS,12321.0,21773.0,30792.0,40349.0,52155.0,60168.0,,,2662.41,20.0,Cash,Completed,Processing,Warehouse A
1519.0,lori jones,shannonmontesexample.net,+921993886093,Lahore,KSA,510.0,,2146.0,Center,Food,113.0,,12915.0,22510.0,30270.0,41970.0,50348.0,61575.0,2026-07-31,7.0,,15.0,Cash,Pending,Completed,
1518.0,NANCY STEWART,katherineglenn@example.org,713-755-6477x38995,Islamabad ,pakistan,580.0,,2230.0,FUTURE,Food,164.0,Michelle Norton,10913.0,22752.0,32035.0,41351.0,51706.0,62727.0,2027-04-23,-2.0,2389.99,,Card,Cancelled,Completed,Warehouse A
1103.0,,,+922863175837,Peshwar,Saudi Arabia,586.0,,2068.0,KIND,IT,147.0,Mark White,12961.0,21944.0,31214.0,40459.0,52506.0,60748.0,2025-10-28,20.0,,15.0,Card,Cancelled,Processing,Warehouse B
1227.0,,joseph68@example.com,12345,Karachi,Saudi Arabia,549.0,,2041.0,,IT,176.0,,12567.0,20866.0,30302.0,42859.0,50637.0,62810.0,,,630.56,0.0,Online,Processing,Processing,Warehouse A
1081.0, Yesenia Morgan ,invalid_email,+925359222222,,U.A.E,602.0,Wilson PLC,2054.0,Probably,Electronics,161.0,James James,10315.0,20883.0,30748.0,42015.0,50462.0,61135.0,2024-08-27,63.0,,0.0,Card,Processing,,
1223.0,Todd Kidd,,12345,Karachi,KSA,577.0,,2382.0,,Electronics,143.0,JANET DAVIDSON,11231.0,20069.0,31808.0,40421.0,52847.0,60888.0,2025-11-24,,127050.39,10.0,Online,Completed,Cancelled,
1292.0,Brian Reed,JOHNRYAN@EXAMPLE.ORG,12345,Peshawar,United Arab Emirates,643.0,Flowers-Lara Ltd,2125.0,ASK,Food,132.0,Alan Ward,12707.0,20556.0,31856.0,42855.0,52371.0,61857.0,,32.0,,5.0,Bank Transfer,Pending,Cancelled,
1337.0,Mark Hopkins,,12345,,PAKISTAN,660.0,"Foley, Bishop and Riddle Ltd",2430.0,,Electronics,145.0,Jeffrey Watkins,11767.0,20551.0,30903.0,42108.0,52289.0,62015.0,2027-04-04,,452029.39,0.0,Card,Processing,Completed,Warehouse C
1201.0,CASSANDRA GRANT,,+924870392014,Islamabad ,Saudi Arabia,505.0,,2328.0,,Furniture,154.0,,12264.0,22293.0,30490.0,40432.0,51571.0,61109.0,2027-06-05,100.0,,5.0,Card,Processing,Cancelled,
1375.0,,MORGANANGELA@EXAMPLE.ORG,,Lahore ,KSA,634.0,,2331.0,LOSE,,177.0,Matthew Smith,10514.0,,32272.0,40401.0,52987.0,60595.0,,,,10.0,Cash,Completed,Pending,
1109.0,Jonathan Holmes,,410-258-6342x60120,Quetta,UAE,613.0,Frank-Rogers,2202.0,,Food,178.0,MICHAEL WILSON,12211.0,21084.0,32051.0,41422.0,52029.0,60215.0,2026-06-04,70.0,,0.0,Online,Cancelled,Completed,
1121.0,Taylor Yang,,+921751106018,Lahore ,pakistan,575.0,,2112.0,,Electronics,122.0,,10304.0,,32901.0,41976.0,50698.0,61144.0,,,,15.0,Cash,Pending,Cancelled,Warehouse B
1160.0, David Payne ,zacharycoleman@example.com,(422)507-1378,,,576.0,Wilson Group,2144.0,Whether,Furniture,166.0,Christine Thomas,11368.0,21610.0,31242.0,40059.0,50055.0,60284.0,2027-07-22,,,20.0,Online,Pending,Completed,
1393.0,,,(408)218-8908,Peshawar,Pakstan,657.0,,2214.0,Kitchen,Electronics,131.0,LESLIE WEBB,10654.0,21341.0,32366.0,42953.0,51280.0,60777.0,2027-02-24,-3.0,286726.05,15.0,Online,Processing,Cancelled,
1169.0,Amy Horn,ereeves@example.org,12345,Lahore ,Pakistan,645.0,"Mathis, Arroyo and Sweeney",2061.0,,Fashion,124.0,JESSICA MENDOZA,12572.0,22556.0,,42672.0,52796.0,60255.0,2024-11-18,,811.06,5.0,Cash,Cancelled,Cancelled,
1009.0,april maldonado,invalid_email,+927323878724,Islamabad,Saudi Arabia,,,2364.0,,Furniture,177.0,Jonathan Contreras,10570.0,20378.0,30229.0,40408.0,52744.0,61544.0,2027-03-07,,4934.26,20.0,Cheque,Cancelled,Completed,Warehouse A
1126.0,STEVEN RODRIGUEZ,,,,U.A.E,622.0,,2180.0,,Medical,179.0,,12936.0,22359.0,30632.0,42779.0,52006.0,60269.0,2026-04-15,-2.0,,20.0,Bank Transfer,Pending,Pending,Warehouse B
1394.0,selena orozco,invalid_email,,,,626.0,Sanchez-Campbell,2218.0,,Furniture,175.0,Matthew Villanueva,12913.0,,30558.0,40908.0,51436.0,62767.0,2026-09-23,58.0,4013.45,15.0,Cash,Processing,Processing,
1312.0,,,,Karachi,UAE,618.0,,2326.0,ACTION,Food,113.0,,10599.0,22379.0,32550.0,40850.0,50538.0,62197.0,2025-09-30,,,,Bank Transfer,Completed,Cancelled,Warehouse A
1181.0,TARA WILSON,SMEJIA@EXAMPLE.NET,+923350069110,Islamabad ,pakistan,,Gibson PLC,2256.0,THREE,Office,146.0,,12164.0,22365.0,32547.0,41187.0,51854.0,60160.0,,77.0,,0.0,Cheque,Completed,Completed,Warehouse B
1188.0, Randy Jordan ,,+926901766183,Qetta,,587.0,,2360.0,Perform,Office,179.0,,10694.0,22260.0,32785.0,40917.0,50869.0,62570.0,,73.0,,0.0,Cheque,Pending,Pending,Warehouse A
1170.0,Kimberly Hernandez, bradwelch@example.com ,+924700904744,Lahore,Saudi Arabia,615.0,,2279.0,ESTABLISH,Food,157.0,JACQUELINE SMITH,11818.0,20481.0,32966.0,,50766.0,61893.0,,-2.0,472427.71,10.0,Cheque,Pending,Completed,Warehouse A
1055.0,Gary Price,uponceexample.org,,Peshwar,United Arab Emirates,500.0,,2299.0,,Office,145.0,TERESA ROLLINS,10512.0,22559.0,31567.0,42474.0,50552.0,60107.0,,52.0,4338.59,,,Pending,Cancelled,
1011.0,CHRISTOPHER SHAFFER,leannexample.net,,Quetta,pakistan,628.0,Shepard PLC,2262.0,Service,Furniture,180.0,Amber Brooks,11955.0,22824.0,30053.0,40243.0,50637.0,61510.0,2025-03-10,,323170.29,0.0,Cash,Pending,Pending,Warehouse A
1577.0,,bpetersonexample.net,,Peshawar,,536.0,,2203.0,SUMMER,Furniture,117.0,PETER JENNINGS,11476.0,22737.0,30426.0,42894.0,51953.0,61215.0,,,1977.27,20.0,Online,Cancelled,,Warehouse B
1528.0, Angelica Davis , fmack@example.com ,,Peshawar,KSA,511.0,"Miller, Nelson and Cooper Ltd",2488.0,Leader,Electronics,151.0,DAVID ROSS,10282.0,21905.0,31156.0,41272.0,51340.0,60353.0,,71.0,216638.04,0.0,Card,Cancelled,Completed,Warehouse C
1557.0,,,001-842-945-1525x051,Qetta,Pakistan,577.0,"Park, Harmon and Bailey Ltd",2392.0,Too,Fashion,135.0,KATHRYN WATSON,10004.0,21620.0,30158.0,40598.0,51589.0,62374.0,,,3182.32,15.0,Cheque,Pending,Completed,
1418.0,Anthony Tate,eddie74@example.com,+928772923231,Islamabad,Saudi Arabia,549.0,Brown Inc,2301.0,CHOOSE,IT,154.0,Amanda Murray,10733.0,21865.0,32436.0,41478.0,51111.0,62686.0,2026-12-16,80.0,,,Online,Processing,Cancelled,Warehouse A
1600.0,,,001-626-539-7564,karachi,KSA,627.0,Rice LLC Ltd,2154.0,,Furniture,112.0,Diane Tran MD,12444.0,21629.0,32577.0,41090.0,51363.0,60814.0,2024-10-06,-6.0,426298.97,10.0,Card,Completed,Pending,
1200.0,isabella hanson, zacharyvargas@example.org ,12345,Peshawar,Pakstan,646.0,,2347.0,,Food,,JESSICA RAMIREZ,10211.0,,30026.0,41238.0,51259.0,60683.0,2027-06-19,-9.0,4894.99,5.0,Cheque,Cancelled,Pending,Warehouse A
1507.0,susan ryan md,,,Islamabad ,KSA,,Chapman-Mccarthy,2221.0,PEACE,Food,137.0,,,22628.0,30972.0,40861.0,51296.0,62878.0,,,357069.1,,Cheque,Processing,Completed,
1189.0,david reed,jennifer31@example.org,,Islamabad,UAE,628.0,"Walker, Thomas and Chambers",2464.0,Through,,179.0,Thomas Hodges,11952.0,21250.0,32817.0,40977.0,50697.0,61290.0,2026-08-11,88.0,944.85,20.0,Bank Transfer,Processing,Completed,
1033.0,LISA VASQUEZ,welchamy@example.org,,Quetta,Saudi Arabia,619.0,,2004.0,Trip,Electronics,148.0,YVONNE MARTINEZ,11028.0,22783.0,32114.0,42646.0,52017.0,60580.0,2026-08-15,-4.0,,20.0,Card,Completed,Processing,
1285.0,,,+926495168526,,Pakstan,654.0,,2369.0,RACE,Food,167.0,,12464.0,20564.0,30479.0,42810.0,51564.0,62272.0,2024-10-18,,,0.0,Cheque,Completed,Completed,
1022.0,Alexandra Nicholson, burkejoyce@example.net ,12345,Islamabad,PAKISTAN,567.0,,2238.0,,Office,103.0,Nicholas Hernandez,11112.0,20620.0,30177.0,42704.0,52226.0,61735.0,2025-05-16,-5.0,267433.64,10.0,Card,Cancelled,Cancelled,Warehouse B
1303.0,david powers,JOHNWILSON@EXAMPLE.COM,4566197668,Qetta,KSA,664.0,Tucker-Davila,2341.0,AROUND,Medical,123.0,,11067.0,21114.0,32649.0,42605.0,52509.0,62583.0,2027-01-19,-7.0,3514.72,20.0,Online,Processing,Processing,Warehouse B
1412.0,Anthony Jacobson, rcharles@example.org ,(598)844-5144x35147,Peshawar,Pakstan,509.0,Hall-Huynh Ltd,2301.0,,Furniture,,LAURA BARNES,12813.0,21247.0,31034.0,41910.0,52135.0,,,28.0,,20.0,Bank Transfer,Completed,Completed,
1080.0,Barbara James,raymond89example.net,,,UAE,653.0,,2352.0,INDUSTRY,Food,176.0,Jacob Jones,,22325.0,32423.0,41634.0,51287.0,60329.0,2026-11-17,12.0,3417.41,20.0,Cheque,Processing,Completed,Warehouse C
,kenneth chandler,schwartzjulieexample.net,+1-465-618-2503,,UAE,613.0,,2097.0,RELIGIOUS,Furniture,139.0,KIMBERLY BAKER,12431.0,20213.0,30559.0,42799.0,51311.0,60194.0,2027-04-18,-3.0,3682.99,5.0,Cash,Pending,Pending,Warehouse B
1499.0,JOEL LOPEZ,valerienichols@example.com,,Lahore,Saudi Arabia,652.0,,2006.0,Would,Fashion,139.0,Shannon Torres,12227.0,22541.0,32546.0,42190.0,52491.0,61287.0,,15.0,293159.66,20.0,Bank Transfer,Pending,Pending,Warehouse A
1507.0,,,,Peshawar,pakistan,565.0,Lewis Group Ltd,2109.0,BAG,Office,126.0,MONICA RIOS,11256.0,21251.0,30531.0,40427.0,50177.0,61684.0,,47.0,217691.52,,,Cancelled,Pending,Warehouse A
1153.0, Arthur Dorsey , leonsarah@example.net ,+925383941015,,,689.0,Cooper-Weber Ltd,,DISCUSSION,Furniture,149.0,,12519.0,21557.0,30094.0,42217.0,51112.0,60840.0,,-8.0,309574.15,0.0,Online,Processing,Pending,
1454.0,JAMES CASEY,,,Peshwar,PAKISTAN,680.0,,2071.0,FINALLY,Food,176.0,William Harrell,11637.0,20643.0,32497.0,42987.0,50111.0,,2027-05-28,-1.0,,0.0,Bank Transfer,Cancelled,Completed,Warehouse C
1348.0, Katrina Graves ,,,Qetta,Pakistan,697.0,,2020.0,DURING,Furniture,102.0,JASON HICKS,12535.0,20424.0,32179.0,40538.0,51287.0,61623.0,,,242764.38,0.0,Online,Processing,Cancelled,Warehouse C
1119.0,,SUMMERSJACOB@EXAMPLE.NET,+926416137182,,U.A.E,512.0,Lucero-Moyer,2180.0,WRONG,Fashion,,JORDAN CHUNG,11893.0,20869.0,31224.0,41229.0,51687.0,62143.0,2026-02-19,44.0,,5.0,Online,Completed,Processing,
1567.0,joseph flowers,sosajessica@example.org,,Lahore ,UAE,686.0,,2108.0,,Fashion,145.0,ROBERT SMITH,10455.0,22982.0,32235.0,42936.0,50933.0,61138.0,2025-06-07,62.0,,10.0,Card,Completed,Pending,
1145.0,KIM BRIGGS,richmondkarenexample.net,+925918773613,Lahore ,,668.0,,2310.0,AVOID,IT,165.0,,11042.0,20742.0,31975.0,41500.0,51519.0,61900.0,,-9.0,4106.64,10.0,Cash,Pending,Pending,Warehouse A
1594.0,BRENDA MILLER,brianknoxexample.net,,Qetta,Pakstan,618.0,,2260.0,Finish,Furniture,159.0,Shannon Aguilar,12423.0,21462.0,32339.0,40789.0,51098.0,62402.0,,86.0,3075.85,20.0,Cash,Processing,Cancelled,Warehouse A
1437.0,,ALLISONBOND@EXAMPLE.ORG,001-435-816-6407x46054,,United Arab Emirates,509.0,Gregory and Sons,2113.0,,Electronics,129.0,,12129.0,22977.0,30635.0,40604.0,52799.0,60858.0,2027-04-07,71.0,184759.04,,Online,Processing,Pending,Warehouse A
1224.0,,invalid_email,,Qetta,UAE,600.0,Joseph-Walker,2193.0,HE,Furniture,107.0,,11196.0,21924.0,31078.0,,50606.0,60027.0,2025-08-31,,,5.0,,Completed,Processing,Warehouse A
1030.0, Karen Ortiz ,invalid_email,12345,Islamabad ,UAE,585.0,,2311.0,Society,Medical,175.0,ANDREA TOWNSEND,10500.0,20856.0,30278.0,41489.0,,62484.0,2025-07-11,,,15.0,Cash,Cancelled,Completed,
1060.0,,,+922602884797,,Saudi Arabia,634.0,Grant LLC,2017.0,,IT,109.0,,12737.0,20198.0,30026.0,41689.0,,62583.0,,,187487.87,15.0,Cash,Completed,Cancelled,
1548.0,jessica khan,harringtontyler@example.org,12345,Peshawar,Pakstan,550.0,Murphy and Sons,2080.0,MODEL,Medical,168.0,Pamela Mckinney,11620.0,22940.0,30939.0,41188.0,50661.0,61531.0,2027-03-08,43.0,2769.23,15.0,Cheque,Pending,Cancelled,Warehouse A
1266.0, Juan Colon ,invalid_email,12345,Peshwar,Pakistan,,Barnett and Sons Ltd,2151.0,Impact,IT,158.0,Stacy Charles,10478.0,22744.0,30534.0,41268.0,,62232.0,2027-04-12,-5.0,4426.26,15.0,Online,Pending,Pending,Warehouse A
1010.0,Ian Marsh,,268-227-6008,Islamabad ,Pakstan,687.0,,2430.0,,IT,128.0,,12830.0,22796.0,30877.0,40658.0,50160.0,60739.0,,,4306.78,20.0,Bank Transfer,Cancelled,Cancelled,Warehouse A
1195.0,,,12345,Lahore,PAKISTAN,685.0,,2461.0,,Fashion,147.0,,12201.0,20020.0,32819.0,40215.0,51063.0,60176.0,2026-04-18,-1.0,,15.0,Cheque,Completed,Pending,
1212.0,martin powers,PATTONTARA@EXAMPLE.NET,+928373594699,Islamabad,Pakstan,634.0,,2379.0,Concern,Furniture,146.0,Amanda Dunn,10693.0,20450.0,31200.0,41682.0,50509.0,60315.0,,92.0,,10.0,Card,Processing,Pending,
1069.0,LINDSAY PERKINS,DIANA43@EXAMPLE.COM,12345,Karachi,,642.0,,2272.0,,IT,115.0,,10754.0,21300.0,30596.0,42978.0,50120.0,61305.0,2025-04-27,-7.0,,5.0,Online,Pending,Pending,Warehouse A
1295.0,Karen Ochoa,OMORENO@EXAMPLE.ORG,12345,Quetta,,,,2290.0,,Electronics,136.0,Wendy Gibson,11053.0,21491.0,30211.0,40019.0,51233.0,60122.0,2025-03-14,-8.0,476748.62,10.0,Card,Pending,Processing,Warehouse C
1272.0,BRIAN WARNER,,+923852846348,,United Arab Emirates,626.0,Bowen-Campbell Ltd,2275.0,,Office,176.0,Aaron Wright,10809.0,20254.0,31572.0,42304.0,52764.0,60592.0,2025-05-25,,398916.19,20.0,Cash,Completed,Pending,Warehouse C
1301.0,adam wilcox,WILLIAMLEE@EXAMPLE.ORG,+921112287022,,United Arab Emirates,654.0,,2408.0,RESPONSE,Furniture,143.0,Courtney James,11382.0,21667.0,32251.0,40749.0,50326.0,62980.0,2027-03-22,-1.0,314335.15,,Bank Transfer,Cancelled,Processing,
1598.0,COURTNEY NICHOLSON,,6517031332,Peshawar,KSA,586.0,"Baldwin, Lambert and Morgan",2066.0,BECOME,Medical,134.0,ANN NEWTON,12312.0,21634.0,30118.0,40394.0,51982.0,60159.0,2026-07-15,73.0,2254.75,5.0,Bank Transfer,Processing,Pending,
1316.0,JESSICA DENNIS,,12345,Peshawar,pakistan,691.0,Erickson-Clark Ltd,2163.0,Read,Office,103.0,,12122.0,22799.0,32873.0,42507.0,50855.0,61722.0,,,,20.0,Online,Processing,Pending,Warehouse C
1146.0,MICHAEL HERNANDEZ,,12345,,United Arab Emirates,562.0,Smith LLC Ltd,2221.0,Open,Furniture,125.0,,11033.0,22110.0,32878.0,40860.0,51173.0,61331.0,,20.0,4319.08,0.0,Card,Processing,Cancelled,Warehouse A
1083.0,,,,,,700.0,"Fernandez, Werner and Weber",2240.0,Crime,Furniture,178.0,Jason Martinez,10265.0,20685.0,32083.0,41589.0,52642.0,62085.0,2026-08-25,,228729.25,15.0,Card,Processing,Pending,Warehouse C
1290.0,,,,Lahore,,614.0,,2436.0,,Electronics,169.0,HOLLY ANTHONY,12023.0,20404.0,31479.0,42632.0,51357.0,60917.0,2027-01-28,25.0,4880.33,15.0,Bank Transfer,Completed,Pending,Warehouse A
1296.0, Adam Smith ,,+926851493526,,United Arab Emirates,696.0,"Rollins, Reyes and Page",2117.0,MUCH,IT,147.0,Antonio Thompson,11597.0,21733.0,32049.0,42688.0,51003.0,60206.0,2027-01-17,-3.0,,,Cash,Processing,Pending,
1422.0, Thomas Roberts , kevinrosario@example.net ,12345,,KSA,565.0,Benitez-Rangel,2297.0,,Electronics,123.0,SHELIA MIDDLETON,12971.0,21954.0,30809.0,42297.0,52828.0,61667.0,,72.0,470336.53,10.0,,Pending,Cancelled,
1488.0,,bushtonyaexample.com,348.796.1109x686,,United Arab Emirates,539.0,Brewer and Sons Ltd,2177.0,,Fashion,113.0,JOHN PAGE,10119.0,22194.0,32449.0,41724.0,51791.0,61217.0,,12.0,487450.32,10.0,Card,Cancelled,Cancelled,Warehouse B
1001.0,JOSEPH RUSSELL,STEPHANIE59@EXAMPLE.NET,+927584026064,Quetta,U.A.E,684.0,,2450.0,COMMUNITY,Medical,149.0,BRENDAN DOMINGUEZ,10894.0,20723.0,32893.0,41054.0,50120.0,61287.0,2027-07-23,,,10.0,Cheque,Processing,Completed,Warehouse B
